id,name_en,name_ko,name_ko_alt,type,lat,lng,verses,status
a0e8903,Hauran,Hauran,,지역,32.73009,36.36812,에스겔 47:16; 에스겔 47:18,확인 필요
ad7e819,Havilah 1,Havilah 1,,지역,32.543333,44.422222,창세기 2:11,확인 필요
ac5e5c4,Havilah 2,Havilah 2,,지역,23,46,창세기 25:18,확인 필요
a1d9047,Havilah 3,Havilah 3,,지역,23,46,사무엘상 15:7,확인 필요
a26c8f2,Havvoth-jair,Havvoth-jair,,지역,32.5876,35.7256,민수기 32:41; 신명기 3:14; 여호수아 13:30; 사사기 10:4; 열왕기상 4:13,확인 필요
a3f301c,Hazar-addar,Hazar-addar,,도시,30.583378,34.484081,민수기 34:4,확인 필요
a1ce1b7,Hazar-enan,Hazar-enan,,도시,34.229444,37.240556,민수기 34:9; 민수기 34:10; 에스겔 47:17; 에스겔 48:1,확인 필요
a7672d8,Hazar-gaddah,Hazar-gaddah,,도시,31.244722,34.840833,여호수아 15:27,확인 필요
a89005a,Hazar-shual,Hazar-shual,,도시,31.244722,34.840833,여호수아 15:28; 여호수아 19:3; 역대상 4:28; 느헤미야 11:27,확인 필요
ab270f6,Hazar-susah,Hazar-susah,,도시,31.3445,34.9014,여호수아 19:5; 역대상 4:31,확인 필요
a4d6a38,Hazazon-tamar 1,Hazazon-tamar 1,,지역,30.8087,35.2459,창세기 14:7,확인 필요
a887a2d,Hazazon-tamar 2,Hazazon-tamar 2,,지역,31.45,35.383333,역대하 20:2,확인 필요
aae18d7,Hazer-hatticon,Hazer-hatticon,,도시,34.229444,37.240556,에스겔 47:16,확인 필요
a1b6474,Hazeroth,Hazeroth,,도시,28.896944,34.421667,민수기 11:35; 민수기 12:1; 민수기 12:16; 민수기 33:17; 민수기 33:18,확인 필요
a6f33c5,Hazor 1,Hazor 1,,도시,33.018333,35.569167,여호수아 11:1; 여호수아 11:10; 여호수아 11:11; 여호수아 11:13; 여호수아 12:19,확인 필요
ae5657c,Hazor 2,Hazor 2,,도시,30.722781,34.645224,여호수아 15:23,확인 필요
a4d3e40,Hazor 3,Hazor 3,,도시,31.344952,35.124376,여호수아 15:25,확인 필요
ae9b9bc,Hazor 4,Hazor 4,,산,31.832184,35.195465,느헤미야 11:33,확인 필요
a3088c2,Hazor 5,Hazor 5,,지역,29.811417,39.868306,예레미야 49:28; 예레미야 49:30; 예레미야 49:33,확인 필요
acce8c8,Hazor-hadattah,Hazor-hadattah,,도시,31.373333,35.233611,여호수아 15:25,확인 필요
a85151a,Hebron,헤브론,,도시,31.525087,35.10222,창세기 13:18; 창세기 23:2; 창세기 23:19; 창세기 35:27; 민수기 13:22,공식 성경 표기
aeb09c0,Helam,Helam,,도시,32.75,36.240833,사무엘하 10:16; 사무엘하 10:17,확인 필요
a3cb036,Helbah,Helbah,,도시,33.317804,35.243368,사사기 1:31,확인 필요
a8a8e54,Helbon,Helbon,,도시,33.6667,36.25,에스겔 27:18,확인 필요
ab5f357,Helech,Helech,,지역,36.913028,34.892056,에스겔 27:11,확인 필요
a8687ff,Heleph,Heleph,,도시,32.72474,35.41385,여호수아 19:33; 여호수아 19:34,확인 필요
acd9137,Heliopolis,Heliopolis,,도시,30.129444,31.3075,창세기 41:45; 창세기 41:50; 창세기 46:20; 예레미야 43:13; 에스겔 30:17,확인 필요
a1d1918,Helkath,Helkath,,도시,32.685278,35.109722,여호수아 19:25; 여호수아 21:31,확인 필요
ac722b9,Helkath-hazzurim,Helkath-hazzurim,,field,31.847451,35.183351,사무엘하 2:16,확인 필요
aab9a5e,Hena,Hena,,도시,34.368611,41.981944,열왕기하 18:34; 열왕기하 19:13; 이사야 37:13,확인 필요
a2ebe1c,Hepher,Hepher,,도시,32.44285,35.21767,여호수아 12:17; 열왕기상 4:10,확인 필요
a542fc2,Heracleopolis Magna,Heracleopolis Magna,,도시,29.085556,30.934444,,확인 필요
acd64ca,Heracleopolis Parva,Heracleopolis Parva,,도시,30.978056,32.175556,,확인 필요
a7df136,Hereth,Hereth,,forest,31.614106,35.043133,사무엘상 22:5,확인 필요
a72ca28,Herod’s palace,Herod’s palace,,structure,31.776083,35.228036,,확인 필요
abf2fc1,Heshbon,Heshbon,,도시,31.800811,35.809062,민수기 21:25; 민수기 21:26; 민수기 21:27; 민수기 21:28; 민수기 21:30,확인 필요
ad2d29f,Heshmon,Heshmon,,도시,31.30992,34.9078,여호수아 15:27,확인 필요
a1ab517,Hethlon,Hethlon,,도시,34.60306,36.13361,에스겔 47:15; 에스겔 48:1,확인 필요
ad5c4a1,Hezron,Hezron,,도시,30.648333,34.422222,여호수아 15:3,확인 필요
a11bbbe,Hierapolis,Hierapolis,,도시,37.926616,29.127375,골로새서 4:13,확인 필요
ad1c917,Hilakku,Hilakku,,지역,36.913028,34.892056,,확인 필요
a6779cd,Hobah,Hobah,,지역,34.25,37.066667,창세기 14:15,확인 필요
a8819e0,Holon 1,Holon 1,,도시,31.662152,35.030496,여호수아 15:51; 여호수아 21:15; 역대상 6:58,확인 필요
a2a444a,Holon 2,Holon 2,,도시,31.180556,35.701389,예레미야 48:21,확인 필요
ab60a74,Holy Place 2,Holy Place 2,,room,31.777778,35.235556,열왕기상 6:5; 열왕기상 8:8; 열왕기상 8:10; 역대상 24:5; 역대하 5:9,확인 필요
a9cdd53,Horem,Horem,,도시,33.221667,35.464444,여호수아 19:38,확인 필요
a23db8d,Horesh,Horesh,,natural area,31.45026,35.12738,사무엘상 23:15; 사무엘상 23:16; 사무엘상 23:18; 사무엘상 23:19,확인 필요
a5e36e6,Hor-haggidgad,Hor-haggidgad,,campsite,30.11424,34.71154,민수기 33:32; 민수기 33:33; 신명기 10:7,확인 필요
ada25df,Hormah,Hormah,,도시,31.212285,34.958277,민수기 14:45; 민수기 21:3; 신명기 1:44; 여호수아 12:14; 여호수아 15:30,확인 필요
a9dd823,Horonaim 1,Horonaim 1,,도시,31.09001,35.64193,이사야 15:5; 예레미야 48:3; 예레미야 48:5; 예레미야 48:34,확인 필요
a159029,Horonaim 2,Horonaim 2,,도시,31.895,35.083611,사무엘하 13:34,확인 필요
af8b51e,Horse Gate,Horse Gate,,gate,31.776667,35.234167,역대하 23:15; 느헤미야 3:28; 예레미야 31:40,확인 필요
a2feddf,Hosah,Hosah,,도시,33.23674,35.21519,여호수아 19:29,확인 필요
a966bdf,House of the Forest of Lebanon,House of the Forest of Lebanon,,structure,31.776667,35.234167,열왕기상 7:2; 열왕기상 10:17; 열왕기상 10:21; 역대하 9:16; 역대하 9:20,확인 필요
a901903,Hukkok,Hukkok,,도시,32.864276,35.263449,여호수아 19:34,확인 필요
a5c4318,Hukok,Hukok,,도시,32.75885,35.09027,역대상 6:75,확인 필요
a5a846f,Humtah,Humtah,,도시,31.525087,35.10222,여호수아 15:54,확인 필요
a54fdd6,Hushah,Hushah,,도시,31.71181,35.13242,사무엘하 21:18; 사무엘하 23:27; 역대상 4:4; 역대상 11:29; 역대상 20:4,확인 필요
a878d66,Ibleam,Ibleam,,도시,32.4462,35.292,여호수아 17:11; 사사기 1:27; 열왕기하 9:27; 열왕기하 15:10,확인 필요
ae425aa,Iconium,이고니온,,도시,37.872202,32.492331,사도행전 13:51; 사도행전 14:1; 사도행전 14:19; 사도행전 14:21; 사도행전 16:2,공식 성경 표기
ae8fac6,Idalah,Idalah,,도시,32.725794,35.183433,여호수아 19:15,확인 필요
a2517a0,Idumea,Idumea,,지역,31.525087,35.10222,마가복음 3:8,확인 필요
ad161d1,Iim,Iim,,도시,31.36475,34.92061,여호수아 15:29,확인 필요
a062b95,Ijon,Ijon,,도시,33.345278,35.59,열왕기상 15:20; 열왕기하 15:29; 역대하 16:4,확인 필요
ac405c0,Illyricum,Illyricum,,지역,43.539444,16.483056,로마서 15:19,확인 필요
ae4d198,Immer,Immer,,도시,32.543333,44.422222,에스라 2:59; 느헤미야 7:61,확인 필요
a878481,India,India,,지역,23.9944,67.4308,Est 1:1; Est 8:9,확인 필요
a67bd13,Iphtah,Iphtah,,도시,31.57459,35.01244,여호수아 15:43,확인 필요
a6c0a5f,Ir-moab,Ir-moab,,도시,31.280864,35.759526,민수기 22:36,확인 필요
a31913c,Ir-nahash,Ir-nahash,,도시,31.615681,34.921722,역대상 4:12,확인 필요
a21b934,Irpeel,Irpeel,,도시,31.870556,35.192222,여호수아 18:27,확인 필요
ad6cc26,Ir-shemesh,Ir-shemesh,,도시,31.750621,34.974744,여호수아 19:41,확인 필요
a7184a7,Italy,Italy,,지역,41.8922,12.4852,사도행전 18:2; 사도행전 27:1; 사도행전 27:6; 히브리서 13:24,확인 필요
abf8060,Ithlah,Ithlah,,도시,31.841111,35.023611,여호수아 19:42,확인 필요
ac333a2,Ithnan,Ithnan,,도시,30.61274,34.73251,여호수아 15:23,확인 필요
aa9e265,Ituraea,Ituraea,,지역,33.4,35.85,누가복음 3:1,확인 필요
a9ac5f9,Ivvah,Ivvah,,도시,34.684722,36.690556,열왕기하 18:34; 열왕기하 19:13; 이사야 37:13,확인 필요
a0574da,Iye-abarim,Iye-abarim,,campsite,30.955999,35.77948,민수기 21:11; 민수기 33:44; 민수기 33:45,확인 필요
a8fe6a4,Jaar,Jaar,,도시,31.808957,35.10378,시편 132:6,확인 필요
aca7bd9,Jabbok,Jabbok,,강,32.11525,35.543056,창세기 32:22; 민수기 21:24; 신명기 2:37; 신명기 3:16; 여호수아 12:2,확인 필요
af92088,Jabesh-gilead,Jabesh-gilead,,도시,32.40237,35.6823,사사기 21:8; 사사기 21:9; 사사기 21:10; 사사기 21:12; 사사기 21:14,확인 필요
aedf531,Jabez,Jabez,,도시,31.704306,35.207639,역대상 2:55,확인 필요
a7adb01,Jabneel 1,Jabneel 1,,도시,31.866,34.7463,여호수아 15:11; 역대하 26:6,확인 필요
abff89f,Jabneel 2,Jabneel 2,,도시,32.713333,35.5125,여호수아 19:33,확인 필요
a907232,Jagur,Jagur,,도시,31.2328,34.9867,여호수아 15:21,확인 필요
ad9b1cd,Jahaz,Jahaz,,도시,31.588347,35.907928,민수기 21:23; 신명기 2:32; 여호수아 13:18; 여호수아 21:36; 사사기 11:20,확인 필요
a175f4b,Janim,Janim,,도시,31.51591,35.16416,여호수아 15:53,확인 필요
a0bcd48,Janoah 1,Janoah 1,,도시,32.15798,35.36133,여호수아 16:6; 여호수아 16:7,확인 필요
a4f2291,Janoah 2,Janoah 2,,도시,33.26025,35.30259,열왕기하 15:29,확인 필요
adb6f6b,Janua,Janua,,도시,32.486486,35.235272,,확인 필요
ab15bb3,Japhia,Japhia,,도시,32.687019,35.27535,여호수아 19:12,확인 필요
a539e01,Jarmuth 1,Jarmuth 1,,도시,31.7083,34.975,여호수아 10:3; 여호수아 10:5; 여호수아 10:23; 여호수아 12:11; 여호수아 15:35,확인 필요
a1eb300,Jarmuth 2,Jarmuth 2,,도시,32.595556,35.521389,여호수아 21:29,확인 필요
ad6eb0b,Jattir,Jattir,,도시,31.3525,35.016111,여호수아 15:48; 여호수아 21:14; 사무엘상 30:27; 사무엘하 23:38; 역대상 6:57,확인 필요
a116c5c,Javan,Javan,,지역,38.2,27.5,이사야 66:19; 에스겔 27:13,확인 필요
a095b6e,Jazer,Jazer,,도시,31.944471,35.830077,민수기 21:24; 민수기 21:32; 민수기 32:1; 민수기 32:3; 민수기 32:35,확인 필요
a403c45,Jebus,Jebus,,도시,31.776667,35.234167,여호수아 15:8; 여호수아 18:16; 여호수아 18:28; 사사기 19:10; 사사기 19:11,확인 필요
aa0ef78,Jehud,Jehud,,도시,32.030833,34.890278,여호수아 19:45,확인 필요
a231f80,Jericho 1,Jericho 1,,도시,31.871719,35.444564,민수기 22:1; 민수기 26:3; 민수기 26:63; 민수기 31:12; 민수기 33:48,확인 필요
aaf03fa,Jericho 2,Jericho 2,,도시,31.851872,35.436238,마태복음 20:29; 마가복음 10:46; 누가복음 10:30; 누가복음 18:35; 누가복음 19:1,확인 필요
a8ccbf2,Jeruel,Jeruel,,지역,31.579722,35.309167,역대하 20:16,확인 필요
a15257a,Jerusalem,예루살렘,,도시,31.776667,35.234167,여호수아 10:1; 여호수아 10:2; 여호수아 10:3; 여호수아 10:5; 여호수아 10:23,공식 성경 표기
a5f5b06,Jeshanah,Jeshanah,,도시,31.99855,35.26029,역대하 13:19,확인 필요
ad41f6e,Jeshimon,Jeshimon,,지역,31.4703,35.2228,민수기 21:20; 민수기 23:28; 사무엘상 23:19; 사무엘상 23:24; 사무엘상 26:1,확인 필요
ab8473d,Jeshua,Jeshua,,도시,31.276389,34.990278,느헤미야 11:26,확인 필요
ad94cc9,Jezreel 1,Jezreel 1,,도시,31.447778,35.09,여호수아 15:56,확인 필요
ae0bf4a,Jezreel 2,Jezreel 2,,도시,32.557853,35.327953,여호수아 19:18; 사무엘상 29:1; 사무엘상 29:11; 사무엘하 2:9; 사무엘하 4:4,확인 필요
ac644e9,Jezreel 3,Jezreel 3,,도시,31.447778,35.09,사무엘상 25:43; 사무엘상 27:3; 사무엘상 30:5; 사무엘하 2:2; 사무엘하 3:2,확인 필요
acf6e00,Jogbehah,Jogbehah,,도시,32.013531,35.855751,민수기 32:35; 사사기 8:11,확인 필요
a56cad5,Jokdeam,Jokdeam,,도시,31.461967,35.118489,여호수아 15:56,확인 필요
ab2e402,Jokmeam 1,Jokmeam 1,,도시,32.13993,35.48497,열왕기상 4:12,확인 필요
aaa8b2e,Jokmeam 2,Jokmeam 2,,도시,32.13993,35.48497,역대상 6:68,확인 필요
a5c92e1,Jokneam,Jokneam,,도시,32.664099,35.108266,여호수아 12:22; 여호수아 19:11; 여호수아 21:34; 역대상 6:77,확인 필요
a45dd20,Joktheel 1,Joktheel 1,,도시,31.565278,34.849167,여호수아 15:38,확인 필요
ae023a9,Joppa,욥바,,도시,32.054481,34.753039,여호수아 19:46; 역대하 2:16; 에스라 3:7; 요나 1:3; 사도행전 9:36,공식 성경 표기
ae686c9,Jordan,Jordan,,강,31.761389,35.558333,창세기 32:10; 창세기 50:10; 창세기 50:11; 민수기 13:29; 민수기 22:1,확인 필요
aa54aa4,Jordan Valley,Jordan Valley,,골짜기,32.317222,35.57,창세기 13:10; 창세기 13:11; 창세기 13:12; 창세기 19:17; 창세기 19:25,확인 필요
a2b389a,Jorkeam,Jorkeam,,도시,31.461967,35.118489,역대상 2:44,확인 필요
adbbb54,Jotbah,Jotbah,,도시,32.831944,35.278139,열왕기하 21:19,확인 필요
a7384d7,Jotbathah,Jotbathah,,도시,29.492468,34.896882,민수기 33:33; 민수기 33:34; 신명기 10:7,확인 필요
a149f13,Judea 1,Judea 1,,지역,31.776667,35.234167,마태복음 2:1; 마태복음 2:5; 마태복음 2:22; 마태복음 3:1; 마태복음 3:5,확인 필요
ab86a69,Judea 2,Judea 2,,지역,31.776667,35.234167,에스라 5:8; 에스라 9:9,확인 필요
acc7184,Juttah,Juttah,,도시,31.447778,35.09,여호수아 15:55; 여호수아 21:16; 역대상 6:59,확인 필요
a2715db,Kabzeel,Kabzeel,,도시,31.28619,34.93235,여호수아 15:21; 사무엘하 23:20; 역대상 11:22; 느헤미야 11:25,확인 필요
adc9b5a,Kadesh 2,Kadesh 2,,도시,34.55781,36.5196,사무엘하 24:6,확인 필요
ac2cef0,Kadesh-barnea,Kadesh-barnea,,도시,30.648333,34.422222,창세기 14:7; 창세기 16:14; 창세기 20:1; 민수기 13:26; 민수기 20:1,확인 필요
a765bd8,Kain,Kain,,도시,31.49627,35.15154,민수기 24:22; 여호수아 15:57,확인 필요
a804aeb,Kamon,Kamon,,도시,32.5876,35.7256,사사기 10:5,확인 필요
a373106,Kanah 1,Kanah 1,,강,32.127,34.8954,여호수아 16:8; 여호수아 17:9,확인 필요
ac3233c,Kanah 2,Kanah 2,,도시,33.209167,35.299167,여호수아 19:28,확인 필요
a438f5e,Karka,Karka,,도시,30.666667,34.366667,여호수아 15:3,확인 필요
a0415e8,Karkor,Karkor,,도시,31.36306,37.54278,사사기 8:10,확인 필요
adf5c7b,Karnaim,Karnaim,,도시,32.835833,36.035,아모스 6:13,확인 필요
ac0f6e7,Kartah,Kartah,,도시,33.111944,35.4625,여호수아 21:34; 역대상 6:77,확인 필요
a4959d5,Kartan,Kartan,,도시,33.111944,35.4625,여호수아 21:32,확인 필요
a6536c9,Kattath,Kattath,,도시,32.62558,35.03215,여호수아 19:15,확인 필요
a68d1a9,Kedar,Kedar,,people group,29.811417,39.868306,시편 120:5; Sng 1:5; 이사야 21:16; 이사야 21:17; 이사야 42:11,확인 필요
a416b43,Kedemoth,Kedemoth,,도시,31.531844,35.880262,신명기 2:26; 여호수아 13:18; 여호수아 21:37; 역대상 6:79,확인 필요
a321cb8,Kedesh 1,Kedesh 1,,도시,33.111638,35.529517,여호수아 12:22; 여호수아 21:32; 열왕기하 15:29; 역대상 6:76,확인 필요
a4fa255,Kedesh 2,Kedesh 2,,도시,30.648333,34.422222,여호수아 15:23,확인 필요
adb5ae4,Kedesh 3,Kedesh 3,,도시,32.661389,35.393056,역대상 6:72,확인 필요
ad74690,Kedesh 4,Kedesh 4,,도시,32.735,35.55555,사사기 4:9; 사사기 4:10; 사사기 4:11,확인 필요
a662eed,Kedesh 5,Kedesh 5,,도시,33.111638,35.529517,여호수아 19:37; 여호수아 20:7,확인 필요
a48191b,Kedesh-naphtali,Kedesh-naphtali,,도시,32.735,35.55555,사사기 4:6,확인 필요
a32d25a,Kehelathah,Kehelathah,,campsite,30.193056,34.421111,민수기 33:22; 민수기 33:23,확인 필요
ad9df93,Keilah,Keilah,,도시,31.6137,35.0036,여호수아 15:44; 사무엘상 23:1; 사무엘상 23:2; 사무엘상 23:3; 사무엘상 23:4,확인 필요
a4f650b,Kenath,Kenath,,도시,32.75616,36.61899,민수기 32:42; 역대상 2:23,확인 필요
a2d84de,Kerioth,Kerioth,,도시,31.540556,35.686111,예레미야 48:24; 예레미야 48:41; 아모스 2:2,확인 필요
af66926,Kerioth-hezron,Kerioth-hezron,,도시,31.344952,35.124376,여호수아 15:25,확인 필요
ae7836a,Kibroth-hattaavah,Kibroth-hattaavah,,도시,28.788667,34.275439,민수기 11:34; 민수기 11:35; 민수기 33:16; 민수기 33:17; 신명기 9:22,확인 필요
a5187a4,Kibzaim,Kibzaim,,도시,32.13993,35.48497,여호수아 21:22,확인 필요
a553110,Kidron,Kidron,,강,31.780278,35.24,사무엘하 15:22; 사무엘하 15:23; 열왕기상 2:37; 열왕기상 15:13; 열왕기하 23:4,확인 필요
ae8f9cf,Kinah,Kinah,,도시,31.209188,35.165672,여호수아 15:22,확인 필요
a057d59,King’s Highway,King’s Highway,,road,31.9547,35.9343,민수기 20:17; 민수기 21:22,확인 필요
ac9f98d,King’s Valley,King’s Valley,,골짜기,31.767198,35.235985,창세기 14:17; 사무엘하 18:18,확인 필요
ab92800,Kir 1,Kir 1,,산맥,33.123611,45.931389,열왕기하 16:9; 이사야 22:6; 아모스 1:5; 아모스 9:7,확인 필요
a1a57d0,Kir 2,Kir 2,,도시,31.180556,35.701389,이사야 15:1,확인 필요
ab55371,Kir-hareseth,Kir-hareseth,,도시,31.180556,35.701389,열왕기하 3:25; 이사야 16:7; 이사야 16:11; 예레미야 48:31; 예레미야 48:36,확인 필요
ad54201,Kiriathaim 1,Kiriathaim 1,,도시,31.749127,35.74386,민수기 32:37; 여호수아 13:19; 예레미야 48:1; 예레미야 48:23; 에스겔 25:9,확인 필요
a8f428d,Kiriathaim 2,Kiriathaim 2,,도시,33.111944,35.4625,역대상 6:76,확인 필요
aeb19d6,Kiriath-huzoth,Kiriath-huzoth,,도시,31.502236,35.776574,민수기 22:39,확인 필요
a9bba61,Kiriath-jearim,Kiriath-jearim,,도시,31.808957,35.10378,여호수아 9:17; 여호수아 15:9; 여호수아 15:60; 여호수아 18:14; 여호수아 18:15,확인 필요
a20364a,Kishion,Kishion,,도시,32.661389,35.393056,여호수아 19:20; 여호수아 21:28,확인 필요
a5a6458,Kishon,Kishon,,강,32.816667,35.033333,사사기 4:7; 사사기 4:13; 사사기 5:21; 열왕기상 18:40; 시편 83:9,확인 필요
ae5cc46,Kitron,Kitron,,도시,32.62558,35.03215,사사기 1:30,확인 필요
aeb46a8,Kittim,Kittim,,섬,35,33,민수기 24:24; 다니엘 11:30,확인 필요
afe6972,Koa,Koa,,지역,34.387529,47.132096,에스겔 23:23,확인 필요
af133c0,Kue,Kue,,지역,37,35.325,열왕기상 10:28; 역대하 1:16,확인 필요
adb1dcf,Kumidi,Kumidi,,도시,33.62384,35.82104,,확인 필요
a8778a3,Laash,Laash,,도시,35.1365,36.75,,확인 필요
ad763b1,Laban,Laban,,campsite,29.99321,34.704,신명기 1:1,확인 필요
a3cc590,Lachish,Lachish,,도시,31.565278,34.849167,여호수아 10:3; 여호수아 10:5; 여호수아 10:23; 여호수아 10:31; 여호수아 10:32,확인 필요
a62aa3a,Lahmam,Lahmam,,도시,31.57183,34.896,여호수아 15:40,확인 필요
a7e39d2,Laishah,Laishah,,도시,31.798611,35.248333,이사야 10:30,확인 필요
abe5dde,Lakkum,Lakkum,,도시,32.69827,35.55186,여호수아 19:33,확인 필요
a83fb1e,Laodicea,라오디게아,,도시,37.835833,29.1075,골로새서 2:1; 골로새서 4:13; 골로새서 4:15; 골로새서 4:16; 요한계시록 1:11,공식 성경 표기
a56788c,Lasea,Lasea,,도시,34.940556,24.811111,사도행전 27:8,확인 필요
adaef13,Lasha,Lasha,,지역,31.597,35.559306,창세기 10:19,확인 필요
a8bbf2b,Lasharon,Lasharon,,지역,32.4,34.883,여호수아 12:18,확인 필요
a730058,Lebanon,레바논,,지역,33.54,35.583611,신명기 1:7; 신명기 3:25; 신명기 11:24; 여호수아 1:4; 여호수아 9:1,공식 성경 표기
ac3ac4e,Lebaoth,Lebaoth,,도시,31.00669,34.49181,여호수아 15:32,확인 필요
a9de8b7,Leb-kamai,Leb-kamai,,지역,30.962222,46.104444,예레미야 51:1,확인 필요
a5eb047,Lebo-hamath,Lebo-hamath,,도시,34.19491,36.34956,민수기 13:21; 민수기 34:8; 여호수아 13:5; 사사기 3:3; 열왕기상 8:65,확인 필요
ab6bb68,Lebonah,Lebonah,,도시,32.059064,35.249795,사사기 21:19,확인 필요
aeeaca0,Lehi,Lehi,,도시,31.748796,35.001006,사사기 15:9; 사사기 15:14; 사사기 15:19; 사무엘하 23:11,확인 필요
a97b595,Libnah 1,Libnah 1,,도시,31.629897,34.873472,여호수아 10:29; 여호수아 10:30; 여호수아 10:31; 여호수아 10:32; 여호수아 10:39,확인 필요
a3e94bd,Libnah 2,Libnah 2,,campsite,29.99321,34.704,민수기 33:20; 민수기 33:21,확인 필요
ac12af9,Libya,Libya,,지역,32.820946,21.851229,에스겔 30:5; Nahum 3:9; 사도행전 2:10,확인 필요
a2c5cc7,Lod,Lod,,도시,31.95,34.9,역대상 8:12; 에스라 2:33; 느헤미야 7:37; 느헤미야 11:35; 사도행전 9:32,확인 필요
a376eed,Lo-debar,Lo-debar,,도시,32.683927,35.629916,사무엘하 9:4; 사무엘하 9:5; 사무엘하 17:27; 아모스 6:13,확인 필요
a094036,Lower Beth-horon,Lower Beth-horon,,도시,31.895,35.083611,여호수아 16:3; 여호수아 18:13; 열왕기상 9:17; 역대상 7:24; 역대하 8:5,확인 필요
aacc081,Lower Gulloth,Lower Gulloth,,샘,31.43209,35.01485,여호수아 15:19; 사사기 1:15,확인 필요
a1ae20f,Lower Pool,Lower Pool,,pool,31.776667,35.234167,이사야 22:9,확인 필요
a38776a,Lud 1,Lud 1,,지역,38.488333,28.040278,이사야 66:19; 에스겔 27:10,확인 필요
a359997,Lud 2,Lud 2,,지역,38.488333,28.040278,예레미야 46:9; 에스겔 30:5,확인 필요
a91d516,Luhith,Luhith,,도시,31.13788,35.622231,이사야 15:5; 예레미야 48:5,확인 필요
a397042,Luz 1,Luz 1,,도시,31.922778,35.241389,창세기 28:19; 창세기 35:6; 창세기 48:3; 여호수아 16:2; 여호수아 18:13,확인 필요
a422a1f,Luz 2,Luz 2,,도시,33.46028,35.53556,사사기 1:26,확인 필요
a3668b6,Lycaonia,Lycaonia,,지역,38,33,사도행전 14:6; 사도행전 14:11,확인 필요
a19fd03,Lycia,Lycia,,지역,36.733333,29.9,사도행전 27:5,확인 필요
a2d7b73,Lydia,Lydia,,지역,38.488333,28.040278,,확인 필요
af0719d,Lystra,루스드라,,도시,37.6017,32.3384,사도행전 14:6; 사도행전 14:8; 사도행전 14:21; 사도행전 16:1; 사도행전 16:2,공식 성경 표기
acae7cb,Maacah,Maacah,,지역,33.258051,35.581007,여호수아 12:5; 여호수아 13:11; 여호수아 13:13; 사무엘하 10:6; 사무엘하 10:8,확인 필요
ae60c0c,Maarath,Maarath,,도시,31.62071,35.11352,여호수아 15:59,확인 필요
a5e9c87,Maareh-geba,Maareh-geba,,natural area,31.823113,35.230718,사사기 20:33,확인 필요
a69e1b8,Macedonia,마게도냐,,지역,41.6,22.54,사도행전 16:9; 사도행전 16:10; 사도행전 16:12; 사도행전 18:5; 사도행전 19:21,공식 성경 표기
a3b7885,Machbenah,Machbenah,,도시,31.554151,34.896797,역대상 2:49,확인 필요
ae00861,Machpelah,Machpelah,,도시,31.524672,35.110758,창세기 23:9; 창세기 23:17; 창세기 23:19; 창세기 25:9; 창세기 49:30,확인 필요
abf5daf,Madiama,Madiama,,도시,28.4947,35.0122,,확인 필요
a8661e2,Madmannah,Madmannah,,도시,31.350265,34.928577,여호수아 15:31; 역대상 2:49,확인 필요
a73a74f,Madmen,Madmen,,도시,31.291821,35.704811,예레미야 48:2,확인 필요
a67297a,Madmenah,Madmenah,,도시,31.82014,35.22322,이사야 10:31,확인 필요
a6c2936,Madon,Madon,,도시,33.076777,35.432354,여호수아 11:1; 여호수아 12:19,확인 필요
ad14067,Magadan,Magadan,,도시,32.827069,35.513552,마태복음 15:39,확인 필요
ac041e2,Magbish,Magbish,,도시,31.63816,34.95317,에스라 2:30,확인 필요
af75e9e,Magdala,Magdala,,도시,32.827069,35.513552,,확인 필요
a0d1a62,Magdalsenna,Magdalsenna,,도시,31.96618,35.47177,,확인 필요
ad876c2,Magdolum,Magdolum,,도시,30.96478,32.49286,,확인 필요
ae3d487,Magog,Magog,,지역,38.488333,28.040278,에스겔 38:2; 에스겔 39:6; 요한계시록 20:8,확인 필요
ac6f1a8,Mahalab,Mahalab,,도시,33.317804,35.243368,여호수아 19:29,확인 필요
ae5bfe9,Mahanaim,Mahanaim,,도시,32.18575,35.68667,창세기 32:2; 여호수아 13:26; 여호수아 13:30; 여호수아 21:38; 사무엘하 2:8,확인 필요
ab3fd96,Mahaneh-dan 1,Mahaneh-dan 1,,campsite,31.778023,34.998916,사사기 13:25,확인 필요
a67325d,Mahaneh-dan 2,Mahaneh-dan 2,,campsite,31.778023,34.998916,사사기 18:12,확인 필요
ac2bb0c,Makaz,Makaz,,도시,31.827028,34.932208,열왕기상 4:9,확인 필요
ac1fbba,Makheloth,Makheloth,,campsite,30.193056,34.421111,민수기 33:25; 민수기 33:26,확인 필요
abf8e4e,Makkedah,Makkedah,,도시,31.534716,34.966564,여호수아 10:10; 여호수아 10:16; 여호수아 10:17; 여호수아 10:21; 여호수아 10:28,확인 필요
a57835d,Malta,Malta,,섬,35.933464,14.411732,사도행전 28:1,확인 필요
aeb9e97,Mamre,Mamre,,도시,31.556536,35.105336,창세기 23:17; 창세기 23:19; 창세기 25:9; 창세기 35:27; 창세기 49:30,확인 필요
a6e2c95,Manahath,Manahath,,도시,31.75367,35.18901,역대상 8:6,확인 필요
a6845b1,Maon,Maon,,도시,31.409448,35.133839,여호수아 15:55; 사사기 10:12; 사무엘상 25:2,확인 필요
ad3970d,Marah,Marah,,body of water,29.34604,32.94284,Ex 15:23; Ex 15:25; Ex 15:27; 민수기 33:8; 민수기 33:9,확인 필요
